StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label,TotBytes_,Dur_,TotBytes_Dur
2011/08/19 10:38:47.750567,0.000328,4,11977,38242,1,7859,21484,6,1,1,2,259,92,0,0,0,0.0
2011/08/19 10:38:47.750899,0.002151,4,11977,24643,1,7859,21484,6,1,1,2,287,70,0,0,0,0.0
2011/08/19 10:38:47.761478,0.0002,4,11977,18332,1,7859,21484,6,1,1,2,213,81,0,0,0,0.0
2011/08/19 10:38:47.762035,0.005175,4,11977,46492,1,7859,21484,6,1,1,2,219,81,0,0,0,0.0
2011/08/19 10:38:47.767754,2.288716,3,11977,22076,0,17737,27885,51,1,1,10,1917,1149,0,0,0,0.0
2011/08/19 10:38:47.767761,13.489745000000001,3,11977,22077,0,17737,27885,39,1,1,10,716,428,0,0,0,0.0
2011/08/19 10:38:47.767817,13.489595000000001,3,11977,22078,0,17737,27885,39,1,1,10,716,428,0,0,0,0.0
2011/08/19 10:38:47.786061,0.000226,4,11977,19691,1,7859,21484,6,1,1,2,201,75,0,0,0,0.0
2011/08/19 10:38:47.786502,0.0052450000000000005,4,11977,45812,1,7859,21484,6,1,1,2,207,75,0,0,0,0.0
2011/08/19 10:38:47.791991,0.42002799999999996,3,11977,22079,0,17737,27885,51,1,1,21,15141,1369,0,0,0,0.0
2011/08/19 10:38:47.791998,13.46633,3,11977,22080,0,17737,27885,39,1,1,10,716,428,0,0,0,0.0
2011/08/19 10:38:47.792152,13.466191,3,11977,22081,0,17737,27885,39,1,1,10,716,428,0,0,0,0.0
2011/08/19 10:38:47.792159,13.466188,3,11977,22082,0,17737,27885,39,1,1,10,716,428,0,0,0,0.0
2011/08/19 10:38:47.792202,13.466361,3,11977,22083,0,17737,27885,39,1,1,10,716,428,0,0,0,0.0
2011/08/19 10:38:47.792254,13.466097,3,11977,22085,0,17737,27885,39,1,1,10,716,428,0,0,0,0.0
2011/08/19 10:38:48.533234,12.73294,3,11977,33508,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533243,12.732511,3,11977,33509,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533292,12.732963999999999,3,11977,33510,0,16155,27885,39,1,1,7,478,272,0,0,0,0.0
2011/08/19 10:38:48.533299,12.73285,3,11977,33511,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533303,12.732463000000001,3,11977,33512,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533398,12.732743,3,11977,33513,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533405,12.732732,3,11977,33514,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533409,12.732832,3,11977,33516,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533448,12.73242,3,11977,33517,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533453,12.733107,3,11977,33518,0,16155,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533547,12.732700999999999,3,11977,44245,0,16160,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533554,12.732707000000001,3,11977,44246,0,16160,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533558,12.733381,3,11977,44247,0,16160,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533603,12.732407,3,11977,44248,0,16160,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533777,12.733166,3,11977,38684,0,16159,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.533784,12.733167,3,11977,38685,0,16159,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.823881,0.020331000000000002,4,11977,41125,1,7859,21484,6,1,1,2,215,73,0,0,0,0.0
2011/08/19 10:38:48.823929,0.000508,4,11977,46162,1,7859,21484,6,1,1,2,217,74,0,0,0,0.0
2011/08/19 10:38:48.823935,0.0005690000000000001,4,11977,35546,1,7859,21484,6,1,1,2,217,74,0,0,0,0.0
2011/08/19 10:38:48.824052,0.000586,4,11977,35343,1,7859,21484,6,1,1,2,256,85,0,0,0,0.0
2011/08/19 10:38:48.824060,0.000585,4,11977,20667,1,7859,21484,6,1,1,2,197,76,0,0,0,0.0
2011/08/19 10:38:48.824170,0.000833,4,11977,30146,1,7859,21484,6,1,1,2,214,71,0,0,0,0.0
2011/08/19 10:38:48.824800,0.0004940000000000001,4,11977,41946,1,7859,21484,6,1,1,2,399,74,0,0,0,0.0
2011/08/19 10:38:48.824853,0.00045999999999999996,4,11977,43876,1,7859,21484,6,1,1,2,358,85,0,0,0,0.0
2011/08/19 10:38:48.824985,0.000534,4,11977,23282,1,7859,21484,6,1,1,2,399,74,0,0,0,0.0
2011/08/19 10:38:48.824999,0.000529,4,11977,37935,1,7859,21484,6,1,1,2,197,76,0,0,0,0.0
2011/08/19 10:38:48.825308,0.00031299999999999996,4,11977,42889,1,7859,21484,6,1,1,2,214,71,0,0,0,0.0
2011/08/19 10:38:48.825633,0.000271,4,11977,42440,1,7859,21484,6,1,1,2,238,76,0,0,0,0.0
2011/08/19 10:38:48.825641,12.440869000000001,3,11977,24152,0,16154,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.825646,12.441309,3,11977,24153,0,16154,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.825694,12.440476,3,11977,24155,0,16154,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.825701,0.000334,4,11977,21586,1,7859,21484,6,1,1,2,340,71,0,0,0,0.0
2011/08/19 10:38:48.825704,12.440914,3,11977,24156,0,16154,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.825708,12.440863,3,11977,24157,0,16154,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.825791,12.440776,3,11977,17938,0,16153,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.825796,12.441074,3,11977,17939,0,16153,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.825800,12.440811,3,11977,17940,0,16153,27885,39,1,1,7,478,272,0,0,0,0.0
2011/08/19 10:38:48.825840,12.441034,3,11977,17941,0,16153,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:48.825846,12.441101,3,11977,17943,0,16153,27885,39,1,1,7,478,272,0,0,0,0.0
2011/08/19 10:38:48.825911,0.000202,4,11977,29797,1,7859,21484,6,1,1,2,234,79,0,0,0,0.0
2011/08/19 10:38:48.826312,0.000324,4,11977,43058,1,7859,21484,6,1,1,2,242,81,0,0,0,0.0
2011/08/19 10:38:48.826380,0.00034700000000000003,4,11977,42313,1,7859,21484,6,1,1,2,241,79,0,0,0,0.0
2011/08/19 10:38:48.826734,0.000309,4,11977,26054,1,7859,21484,6,1,1,2,287,81,0,0,0,0.0
2011/08/19 10:38:48.844559,0.009807999999999999,4,11977,25952,1,7859,21484,6,1,1,2,397,73,0,0,0,0.0
2011/08/19 10:38:48.854850,12.411415,3,11977,33180,0,16164,27885,39,1,1,7,478,272,0,0,0,0.0
2011/08/19 10:38:48.854863,12.410592999999999,3,11977,33181,0,16164,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:38:50.110374,0.000389,4,11981,40675,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:38:50.111073,0.00035099999999999997,4,11981,36577,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:38:50.112131,0.01804,3,11981,43338,0,16187,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:39:00.110631,0.000338,4,11981,45248,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:00.111581,0.00031099999999999997,4,11981,32834,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:00.112636,0.017639,3,11981,30938,0,16158,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:39:00.762109,0.000368,4,11981,46508,1,7859,21484,6,1,1,2,244,81,0,0,0,0.0
2011/08/19 10:39:00.762970,0.00031,4,11981,18933,1,7859,21484,6,1,1,2,280,81,0,0,0,0.0
2011/08/19 10:39:00.764971,0.239997,3,11981,17607,0,14539,27885,51,1,1,10,1219,549,0,0,0,0.0
2011/08/19 10:39:06.529054,0.000293,4,11953,44057,1,7859,21484,6,1,1,2,221,73,0,0,0,0.0
2011/08/19 10:39:06.529739,0.000231,4,11953,24905,1,7859,21484,6,1,1,2,221,73,0,0,0,0.0
2011/08/19 10:39:10.110683,0.000337,4,11981,44469,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:10.111433,0.000317,4,11981,23630,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:10.112203,0.018531,3,11981,26862,0,16157,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:39:18.151567,0.00038199999999999996,4,11981,35803,1,7859,21484,6,1,1,2,200,75,0,0,0,0.0
2011/08/19 10:39:18.152353,0.000145,4,11981,39720,1,7859,21484,6,1,1,2,200,75,0,0,0,0.0
2011/08/19 10:39:18.152892,0.00037999999999999997,4,11981,38216,1,7859,21484,6,1,1,2,542,75,0,0,0,0.0
2011/08/19 10:39:18.154406,3595.3625490000004,3,11981,22090,0,26704,17426,123,1,1,2547,1599556,474152,0,2,1,11.0
2011/08/19 10:39:20.110674,0.000411,4,11981,35532,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:20.111641,0.000454,4,11981,19783,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:20.112899,0.018102,3,11981,36495,0,16159,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:39:24.878050,0.00025699999999999996,4,11981,22218,1,7859,21484,6,1,1,2,245,83,0,0,0,0.0
2011/08/19 10:39:24.878660,0.00032,4,11981,44398,1,7859,21484,6,1,1,2,587,83,0,0,0,0.0
2011/08/19 10:39:24.879932,250.077118,3,11981,43522,0,26687,17426,135,1,1,31,4957,1547,0,0,3,3.0
2011/08/19 10:39:24.879991,294.936462,3,11981,43523,0,26687,17426,51,1,1,57,15286,9180,0,0,3,3.0
2011/08/19 10:39:30.110726,0.009936,4,11981,24230,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:30.121129,0.00035099999999999997,4,11981,44947,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:30.122203,0.018152,3,11981,26868,0,16157,27885,39,1,1,7,478,272,0,0,0,0.0
2011/08/19 10:39:31.759468,0.000339,4,11981,47474,1,7859,21484,6,1,1,2,244,81,0,0,0,0.0
2011/08/19 10:39:31.760304,0.000505,4,11981,47295,1,7859,21484,6,1,1,2,280,81,0,0,0,0.0
2011/08/19 10:39:31.761799,0.216744,3,11981,17615,0,14539,27885,51,1,1,10,1219,549,0,0,0,0.0
2011/08/19 10:39:35.275674,0.000317,4,11981,32196,1,7859,21484,6,1,1,2,196,73,0,0,0,0.0
2011/08/19 10:39:35.276184,0.00035800000000000003,4,11981,30409,1,7859,21484,6,1,1,2,196,73,0,0,0,0.0
2011/08/19 10:39:35.276746,0.019842,4,11981,27642,1,7859,21484,6,1,1,2,538,73,0,0,0,0.0
2011/08/19 10:39:35.297434,249.66035499999998,3,11981,36804,0,26690,17426,135,1,1,31,4931,1537,0,0,3,3.0
2011/08/19 10:39:40.110590,0.000567,4,11981,17621,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:40.111653,0.000324,4,11981,41564,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:40.112724,0.018093,3,11981,36502,0,16159,27885,39,1,1,7,478,272,0,0,0,0.0
2011/08/19 10:39:40.708263,0.00043,4,11981,35747,1,7859,21484,6,1,1,2,256,85,0,0,0,0.0
2011/08/19 10:39:40.708398,0.000366,4,11981,31167,1,7859,21484,6,1,1,2,218,74,0,0,0,0.0
2011/08/19 10:39:40.708558,0.000263,4,11981,20960,1,7859,21484,6,1,1,2,207,75,0,0,0,0.0
2011/08/19 10:39:40.709084,0.000307,4,11981,20267,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:40.709192,0.00033999999999999997,4,11981,21832,1,7859,21484,6,1,1,2,358,85,0,0,0,0.0
2011/08/19 10:39:40.709203,0.00038199999999999996,4,11981,37474,1,7859,21484,6,1,1,2,207,75,0,0,0,0.0
2011/08/19 10:39:40.709861,0.000336,4,11981,25252,1,7859,21484,6,1,1,2,309,75,0,0,0,0.0
2011/08/19 10:39:50.110739,0.000352,4,11981,40439,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:50.111684,0.000268,4,11981,42342,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:39:50.112663,0.018478,3,11981,36503,0,16159,27885,39,1,1,7,478,272,0,0,0,0.0
2011/08/19 10:40:00.110691,0.000529,4,11981,46228,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:40:00.111775,0.00027,4,11981,20203,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:40:00.112834,0.018331999999999998,3,11981,36504,0,16159,27885,39,1,1,7,478,272,0,0,0,0.0
2011/08/19 10:40:01.761028,0.000295,4,11981,30820,1,7859,21484,6,1,1,2,244,81,0,0,0,0.0
2011/08/19 10:40:01.761869,0.000234,4,11981,23809,1,7859,21484,6,1,1,2,280,81,0,0,0,0.0
2011/08/19 10:40:01.763494,0.24870100000000003,3,11981,17620,0,14539,27885,51,1,1,10,1219,549,0,0,0,0.0
2011/08/19 10:40:10.110720,0.000439,4,11981,46589,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:40:10.111677,0.00029,4,11981,32319,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:40:10.112794,0.018565,3,11981,30954,0,16158,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:11.595955,0.024471,4,11981,43411,1,7859,21484,6,1,1,2,251,85,0,0,0,0.0
2011/08/19 10:40:11.620821,0.00037799999999999997,4,11981,25247,1,7859,21484,6,1,1,2,251,85,0,0,0,0.0
2011/08/19 10:40:11.621623,0.000455,4,11981,27661,1,7859,21484,6,1,1,2,390,85,0,0,0,0.0
2011/08/19 10:40:11.622654,0.363737,3,11981,32325,0,21368,27933,53,1,1,10,1178,858,0,0,0,0.0
2011/08/19 10:40:20.110920,0.000349,4,11981,20536,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:40:20.111796,0.000549,4,11981,38929,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:40:20.113140,0.018064,3,11981,36508,0,16159,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:30.110764,0.00035800000000000003,4,11981,17972,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:40:30.111720,0.000371,4,11981,43405,1,7859,21484,6,1,1,2,400,74,0,0,0,0.0
2011/08/19 10:40:30.112877,0.017758000000000003,3,11981,35624,0,16156,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:30.123963,0.00025299999999999997,4,11981,40207,1,7859,21484,6,1,1,2,221,75,0,0,0,0.0
2011/08/19 10:40:30.124542,0.000368,4,11981,22573,1,7859,21484,6,1,1,2,403,75,0,0,0,0.0
2011/08/19 10:40:30.364057,7.900000000000001e-05,4,11981,36443,1,7859,21484,6,1,1,2,180,67,0,0,0,0.0
2011/08/19 10:40:30.364372,0.000276,4,11981,40049,1,7859,21484,6,1,1,2,180,67,0,0,0,0.0
2011/08/19 10:40:30.364850,0.000376,4,11981,25937,1,7859,21484,6,1,1,2,297,67,0,0,0,0.0
2011/08/19 10:40:30.972714,8.066583,3,11981,18765,0,37749,27885,51,1,1,11,1713,1001,0,0,0,0.0
2011/08/19 10:40:30.973098,0.00035,4,11981,20748,1,7859,21484,6,1,1,2,202,71,0,0,0,0.0
2011/08/19 10:40:30.973804,0.000424,4,11981,35041,1,7859,21484,6,1,1,2,319,71,0,0,0,0.0
2011/08/19 10:40:31.015861,0.033911000000000004,4,11981,40509,1,7859,21484,6,1,1,2,239,80,0,0,0,0.0
2011/08/19 10:40:31.016007,0.106945,4,11981,19447,1,7859,21484,6,1,1,2,243,82,0,0,0,0.0
2011/08/19 10:40:31.016135,0.329185,4,11981,42258,1,7859,21484,6,1,1,2,284,82,0,0,0,0.0
2011/08/19 10:40:31.016288,0.001058,4,11981,28233,1,7859,21484,6,1,1,2,257,87,0,0,0,0.0
2011/08/19 10:40:31.016381,0.030989,4,11981,29143,1,7859,21484,6,1,1,2,237,79,0,0,0,0.0
2011/08/19 10:40:31.016683,0.001088,4,11981,23419,1,7859,21484,6,1,1,2,197,76,0,0,0,0.0
2011/08/19 10:40:31.016871,8.022523,3,11981,18766,0,37749,27885,51,1,1,43,30944,4536,0,0,0,0.0
2011/08/19 10:40:31.016979,23.349781,3,11981,18767,0,37749,27885,51,1,1,19,4931,2493,0,0,0,0.0
2011/08/19 10:40:31.016986,0.000893,4,11981,22184,1,7859,21484,6,1,1,2,262,84,0,0,0,0.0
2011/08/19 10:40:31.017053,18.023127,3,11981,18768,0,37749,27885,39,1,1,10,716,428,0,0,0,0.0
2011/08/19 10:40:31.017767,0.002304,4,11981,17990,1,7859,21484,6,1,1,2,407,87,0,0,0,0.0
2011/08/19 10:40:31.017981,0.002097,4,11981,46778,1,7859,21484,6,1,1,2,197,76,0,0,0,0.0
2011/08/19 10:40:31.018136,0.002131,4,11981,44415,1,7859,21484,6,1,1,2,396,84,0,0,0,0.0
2011/08/19 10:40:31.020445,0.000292,4,11981,32513,1,7859,21484,6,1,1,2,238,76,0,0,0,0.0
2011/08/19 10:40:31.020828,0.00185,4,11981,21650,1,7859,21484,6,1,1,2,201,72,0,0,0,0.0
2011/08/19 10:40:31.020947,18.037657,3,11981,17816,0,26763,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:31.020958,18.037764000000003,3,11981,17817,0,26763,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:31.021058,18.037317,3,11981,17818,0,26763,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:31.021116,988.1005859999999,3,11981,17819,0,26763,27885,51,1,1,153,60231,43921,0,0,4,4.0
2011/08/19 10:40:31.021218,368.14358500000003,3,11981,45818,0,23411,27885,51,1,1,73,41147,7230,0,0,3,3.0
2011/08/19 10:40:31.021278,18.11721,3,11981,45819,0,23411,27885,39,1,1,7,482,272,0,0,0,0.0
2011/08/19 10:40:31.021328,778.166565,3,11981,45820,0,23411,27885,51,1,1,99,48675,10894,0,0,4,4.0
2011/08/19 10:40:31.023119,0.000168,4,11981,39010,1,7859,21484,6,1,1,2,201,72,0,0,0,0.0
2011/08/19 10:40:31.023613,0.000296,4,11981,23708,1,7859,21484,6,1,1,2,261,72,0,0,0,0.0
2011/08/19 10:40:31.024568,0.000173,4,11981,20347,1,7859,21484,6,1,1,2,199,71,0,0,0,0.0
2011/08/19 10:40:31.025162,0.000178,4,11981,20712,1,7859,21484,6,1,1,2,199,71,0,0,0,0.0
2011/08/19 10:40:31.025702,0.000188,4,11981,47007,1,7859,21484,6,1,1,2,259,71,0,0,0,0.0
2011/08/19 10:40:31.047870,0.002393,4,11981,45412,1,7859,21484,6,1,1,2,267,79,0,0,0,0.0
2011/08/19 10:40:31.050199,0.00037200000000000004,4,11981,25239,1,7859,21484,6,1,1,2,269,80,0,0,0,0.0
2011/08/19 10:40:31.050816,7.9885649999999995,3,11981,18777,0,37749,27885,51,1,1,70,58162,3033,0,0,0,0.0
2011/08/19 10:40:31.050874,7.988436,3,11981,18778,0,37749,27885,51,1,1,58,50286,2170,0,0,0,0.0
2011/08/19 10:40:31.050926,7.9883880000000005,3,11981,18779,0,37749,27885,51,1,1,12,2798,783,0,0,0,0.0
2011/08/19 10:40:31.051031,7.988359,3,11981,18780,0,37749,27885,51,1,1,80,79642,2432,0,0,0,0.0
2011/08/19 10:40:31.051046,7.988275999999999,3,11981,18781,0,37749,27885,51,1,1,12,4038,804,0,0,0,0.0
2011/08/19 10:40:31.051051,7.988267,3,11981,18782,0,37749,27885,51,1,1,14,4774,867,0,0,0,0.0
2011/08/19 10:40:31.123398,0.00039,4,11981,36843,1,7859,21484,6,1,1,2,293,82,0,0,0,0.0
2011/08/19 10:40:31.124371,7.914619999999999,3,11981,18783,0,37749,27885,51,1,1,94,91774,4526,0,0,0,0.0
2011/08/19 10:40:31.124418,7.914875,3,11981,18785,0,37749,27885,51,1,1,100,103802,4022,0,0,0,0.0
2011/08/19 10:40:31.124425,7.914321000000001,3,11981,18786,0,37749,27885,51,1,1,41,30842,2933,0,0,0,0.0
2011/08/19 10:40:31.124518,7.914784,3,11981,18787,0,37749,27885,51,1,1,40,31639,2867,0,0,0,0.0
2011/08/19 10:40:31.124525,7.914781,3,11981,18788,0,37749,27885,51,1,1,68,61433,3760,0,0,0,0.0
2011/08/19 10:40:31.345775,0.039011000000000004,4,11981,40399,1,7859,21484,6,1,1,2,548,82,0,0,0,0.0
2011/08/19 10:40:31.643111,7.396172,3,11981,18789,0,37749,27885,51,1,1,109,110594,4363,0,0,0,0.0
2011/08/19 10:40:31.817777,0.002503,4,11981,29145,1,7859,21484,6,1,1,2,239,80,0,0,0,0.0
2011/08/19 10:40:31.818040,0.024966,4,11981,21902,1,7859,21484,6,1,1,2,214,71,0,0,0,0.0
2011/08/19 10:40:31.818054,0.002232,4,11981,35561,1,7859,21484,6,1,1,2,241,71,0,0,0,0.0
2011/08/19 10:40:31.820849,0.10536199999999998,4,11981,18190,1,7859,21484,6,1,1,2,275,71,0,0,0,0.0
2011/08/19 10:40:31.820863,0.000425,4,11981,29457,1,7859,21484,6,1,1,2,289,80,0,0,0,0.0
2011/08/19 10:40:31.822223,0.000234,4,11981,40208,1,7859,21484,6,1,1,2,205,77,0,0,0,0.0
2011/08/19 10:40:31.822808,0.000227,4,11981,23828,1,7859,21484,6,1,1,2,205,77,0,0,0,0.0
2011/08/19 10:40:31.823373,0.004715,4,11981,45987,1,7859,21484,6,1,1,2,255,77,0,0,0,0.0
2011/08/19 10:40:31.829013,0.00025,4,11981,36051,1,7859,21484,6,1,1,2,193,71,0,0,0,0.0
2011/08/19 10:40:31.829494,0.000225,4,11981,33842,1,7859,21484,6,1,1,2,193,71,0,0,0,0.0
2011/08/19 10:40:31.829905,0.000246,4,11981,23657,1,7859,21484,6,1,1,2,243,71,0,0,0,0.0
2011/08/19 10:40:31.831048,0.000359,4,11981,46413,1,7859,21484,6,1,1,2,207,78,0,0,0,0.0
2011/08/19 10:40:31.831793,0.00022999999999999998,4,11981,39577,1,7859,21484,6,1,1,2,207,78,0,0,0,0.0
2011/08/19 10:40:31.832393,0.0040219999999999995,4,11981,36332,1,7859,21484,6,1,1,2,257,78,0,0,0,0.0
2011/08/19 10:40:31.837301,0.000293,4,11981,20378,1,7859,21484,6,1,1,2,221,78,0,0,0,0.0
2011/08/19 10:40:31.837946,0.000213,4,11981,42084,1,7859,21484,6,1,1,2,271,78,0,0,0,0.0
2011/08/19 10:40:31.843413,0.000205,4,11981,19379,1,7859,21484,6,1,1,2,214,71,0,0,0,0.0
2011/08/19 10:40:31.844017,0.021003,4,11981,45627,1,7859,21484,6,1,1,2,340,71,0,0,0,0.0
2011/08/19 10:40:32.120518,16.918684,3,11981,18790,0,37749,27885,51,1,1,14,2292,1378,0,0,0,0.0
2011/08/19 10:40:32.755038,0.00024700000000000004,4,11981,41270,1,7859,21484,6,1,1,2,244,81,0,0,0,0.0
2011/08/19 10:40:32.755839,0.000265,4,11981,21001,1,7859,21484,6,1,1,2,280,81,0,0,0,0.0
2011/08/19 10:40:32.757032,0.285775,3,11981,17651,0,14539,27885,51,1,1,10,1218,549,0,0,0,0.0
2011/08/19 10:40:33.462455,0.000344,4,11981,42000,1,7859,21484,6,1,1,2,277,84,0,0,0,0.0
2011/08/19 10:40:33.463202,0.000472,4,11981,35795,1,7859,21484,6,1,1,2,379,84,0,0,0,0.0
2011/08/19 10:40:33.464277,305.605652,3,11981,19956,0,16186,27885,51,1,1,33,10471,5036,0,0,3,3.0
2011/08/19 10:40:33.562598,0.00021600000000000002,4,11981,47365,1,7859,21484,6,1,1,2,298,81,0,0,0,0.0
2011/08/19 10:40:33.562802,0.013612,4,11981,37176,1,7859,21484,6,1,1,2,304,81,0,0,0,0.0
2011/08/19 10:40:33.562986,0.000332,4,11981,21947,1,7859,21484,6,1,1,2,304,81,0,0,0,0.0
2011/08/19 10:40:33.563139,0.00018999999999999998,4,11981,46231,1,7859,21484,6,1,1,2,304,81,0,0,0,0.0
2011/08/19 10:40:33.563152,0.000286,4,11981,43361,1,7859,21484,6,1,1,2,304,81,0,0,0,0.0
2011/08/19 10:40:33.563205,0.004069,4,11981,28768,1,7859,21484,6,1,1,2,479,81,0,0,0,0.0
2011/08/19 10:40:33.563214,0.0012519999999999999,4,11981,19508,1,7859,21484,6,1,1,2,304,81,0,0,0,0.0
2011/08/19 10:40:33.563325,0.0011480000000000001,4,11981,20760,1,7859,21484,6,1,1,2,298,80,0,0,0,0.0
2011/08/19 10:40:33.563737,0.013429,4,11981,21527,1,7859,21484,6,1,1,2,629,81,0,0,0,0.0
2011/08/19 10:40:33.563816,15.574679999999999,3,11981,45837,0,23411,27885,39,1,1,7,482,272,0,0,0,0.0
2011/08/19 10:40:33.563824,0.0012259999999999999,4,11981,25727,1,7859,21484,6,1,1,2,294,79,0,0,0,0.0
2011/08/19 10:40:33.563829,0.013537,4,11981,43442,1,7859,21484,6,1,1,2,629,81,0,0,0,0.0
2011/08/19 10:40:33.563896,15.574567000000002,3,11981,45838,0,23411,27885,39,1,1,7,482,272,0,0,0,0.0
2011/08/19 10:40:33.563953,0.014563999999999999,4,11981,20278,1,7859,21484,6,1,1,2,629,81,0,0,0,0.0
2011/08/19 10:40:33.563960,15.574285,3,11981,45839,0,23411,27885,39,1,1,7,482,272,0,0,0,0.0
2011/08/19 10:40:33.564987,0.004304,4,11981,37762,1,7859,21484,6,1,1,2,575,80,0,0,0,0.0
2011/08/19 10:40:33.565107,0.013614,4,11981,22387,1,7859,21484,6,1,1,2,629,81,0,0,0,0.0
2011/08/19 10:40:33.565205,0.004613,4,11981,20283,1,7859,21484,6,1,1,2,475,79,0,0,0,0.0
2011/08/19 10:40:33.569284,15.469689,3,11981,33773,0,14389,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:33.569344,15.46965,3,11981,33774,0,14389,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:33.569397,15.469660000000001,3,11981,33775,0,14389,27885,39,1,1,8,564,350,0,0,0,0.0
2011/08/19 10:40:33.569447,0.00048499999999999997,4,11981,43228,1,7859,21484,6,1,1,2,295,79,0,0,0,0.0
2011/08/19 10:40:33.569458,15.469591000000001,3,11981,33777,0,14389,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:33.569507,15.469553,3,11981,33778,0,14389,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:33.570205,15.475594000000001,3,11981,23382,0,30715,27885,39,1,1,6,412,272,0,0,0,0.0
2011/08/19 10:40:33.570261,15.475701999999998,3,11981,23383,0,30715,27885,39,1,1,6,412,272,0,0,0,0.0
