StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label,TotBytes_,Dur_,TotBytes_Dur
2011/08/18 15:50:50.288327,0.000272,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:50.413736,0.000408,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:50.664587,0.000513,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:50.790294,0.000713,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:50.916137,0.00043799999999999997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:51.041675,0.000598,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:51.166897,0.000704,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:51.292476,0.000317,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:51.418149,0.00041,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:51.544947,0.00022999999999999998,2,4806,43743,1,2578,9437,4,1,1,2,244,81,0,0,0,0.0
2011/08/18 15:50:51.545788,0.000272,2,4806,30698,1,2578,9437,4,1,1,2,280,81,0,0,0,0.0
2011/08/18 15:50:51.547970,0.291951,1,4806,31235,0,5115,12186,52,1,1,10,1219,549,0,0,0,0.0
2011/08/18 15:50:51.668930,0.00223,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:51.794469,0.000588,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:51.920154,0.00037999999999999997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:52.045677,0.0006360000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:52.171189,0.000663,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:52.296544,0.000357,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:52.422002,0.0008990000000000001,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:52.673272,0.000521,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:52.798753,0.00078,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:52.924179,0.000375,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:53.049581,0.000544,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:53.175300,0.000595,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:53.300736,0.000301,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:53.426184,0.0004980000000000001,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:53.677052,0.000503,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:53.802383,0.000471,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:53.927851,0.000371,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:54.053426,0.000659,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:54.178963,0.000601,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:54.304467,0.000272,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:54.429979,0.000454,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:54.680865,0.0005200000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:54.806263,0.000481,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:54.931844,0.000426,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:55.057278,0.000554,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:55.182971,0.0006230000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:55.308393,0.000519,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:55.433799,0.000519,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:55.684948,0.0005,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:55.810262,0.00049,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:55.935827,0.000459,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:56.061486,0.00042,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:56.186986,0.003159,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:56.312469,0.000293,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:56.438036,0.000392,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:56.688928,0.0023989999999999997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:56.814695,0.000712,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:56.940072,0.000537,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:57.065583,0.000411,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:57.191010,0.0005549999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:57.316528,0.000245,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:57.441909,0.000482,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:57.693141,0.0005009999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:57.818596,0.000718,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:57.944229,0.000306,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:58.069694,0.000531,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:58.195565,0.000618,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:58.321074,0.000233,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:58.446758,0.000368,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:58.698474,0.000546,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:58.823870,0.000591,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:58.949523,0.00045599999999999997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:59.075113,0.000556,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:59.200614,0.0006940000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:59.325903,0.000265,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:59.451457,0.0005639999999999999,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:50:59.702356,0.000499,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:59.827710,0.000495,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:50:59.893005,0.000286,2,4806,31729,1,2578,9437,4,1,1,2,400,74,0,0,0,0.0
2011/08/18 15:50:59.893834,0.00037200000000000004,2,4806,28041,1,2578,9437,4,1,1,2,400,74,0,0,0,0.0
2011/08/18 15:50:59.894990,0.018262,1,4806,33720,0,5729,12186,43,1,1,6,412,272,0,0,0,0.0
2011/08/18 15:50:59.953178,0.000305,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:00.078889,0.0006730000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:00.204297,0.000653,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:00.329786,0.000281,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:00.455175,0.000408,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:00.706301,0.0004969999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:00.831694,0.0005009999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:00.957306,0.000598,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:01.082829,0.000733,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:01.208184,0.00061,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:01.333946,0.00038700000000000003,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:01.459380,0.0006320000000000001,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:01.710456,0.0005610000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:01.835932,0.0006450000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:01.961494,0.000434,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:02.086828,0.00046100000000000004,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:02.212379,0.000573,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:02.337734,0.000411,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:02.463080,0.0004,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:02.714023,0.0004969999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:02.839527,0.0006929999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:02.965240,0.000297,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:03.090970,0.00035299999999999996,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:03.216457,0.000723,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:03.342083,0.0004,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:03.467552,0.000491,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:03.718560,0.000653,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:03.843900,0.0005099999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:03.969356,0.00037,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:04.094839,0.003997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:04.220284,0.0009699999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:04.345938,0.00040199999999999996,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:04.471464,0.000362,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:04.722264,0.000512,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:04.847901,0.000779,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:04.973097,0.000533,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:05.098733,0.000452,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:05.224038,0.0008269999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:05.349728,0.000322,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:05.475163,0.00037400000000000004,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:05.726072,0.000572,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:05.851636,0.000647,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:05.976909,0.000332,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:06.102657,0.000319,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:06.228077,0.000594,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:06.353489,0.000737,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:06.479457,0.000603,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:06.730424,0.000502,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:06.855904,0.000484,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:06.981552,0.000283,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:07.106946,0.00042199999999999996,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:07.232508,0.000655,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:07.358381,0.00049,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:07.483682,0.000721,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:07.735043,0.000604,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:07.860523,0.000526,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:07.986057,0.000298,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:08.111513,0.000542,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:08.237048,0.0008820000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:08.362594,0.000393,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:08.488037,0.000533,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:08.739090,0.0005059999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:08.864498,0.000541,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:08.990103,0.00035,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:09.115520,0.00041799999999999997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:09.240938,0.0005690000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:09.366433,0.000267,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:09.491958,0.000487,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:09.743063,0.0005269999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:09.868529,0.000504,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:09.892981,0.000392,2,4806,31259,1,2578,9437,4,1,1,2,400,74,0,0,0,0.0
2011/08/18 15:51:09.893987,0.0004,2,4806,22199,1,2578,9437,4,1,1,2,400,74,0,0,0,0.0
2011/08/18 15:51:09.895237,0.01846,1,4806,33721,0,5729,12186,43,1,1,6,412,272,0,0,0,0.0
2011/08/18 15:51:09.994032,0.000593,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:10.119441,0.0006230000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:10.244901,0.0006940000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:10.370313,0.000395,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:10.496063,0.000471,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:10.746643,0.00048300000000000003,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:10.872580,0.000489,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:10.998097,0.00028199999999999997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:11.123512,0.000343,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:11.249262,0.000865,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:11.375101,0.000275,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:11.500824,0.000439,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:11.751987,0.0005110000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:11.877575,0.000755,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:12.003261,0.000302,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:12.128532,0.000325,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:12.254165,0.0005549999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:12.379584,0.00025,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:12.505233,0.000466,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:12.756473,0.000526,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:12.881764,0.000582,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:13.007243,0.00047599999999999997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:13.132921,0.000332,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:13.258750,0.000696,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:13.384073,0.000276,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:13.510055,0.000559,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:13.761014,0.0007650000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:13.886616,0.000787,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:14.011923,0.000442,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:14.137463,0.000348,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:14.263126,0.000842,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:14.388683,0.000194,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:14.514853,0.000392,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:14.765868,0.004351,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:14.891350,0.0004980000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:15.017304,0.0005139999999999999,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:15.142904,0.00041,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:15.268210,0.000646,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:15.393737,0.00038199999999999996,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:15.519438,0.00040899999999999997,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:15.770632,0.00054,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:15.896249,0.000493,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:16.021702,0.000468,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:16.147047,0.000628,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:16.272535,0.000638,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:16.398002,0.00044400000000000006,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:16.523756,0.00042800000000000005,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:16.774834,0.0024980000000000002,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:16.900330,0.001243,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:17.025995,0.000532,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:17.151324,0.000429,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:17.276662,0.000758,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:17.402249,0.000392,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:17.527968,0.000637,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:17.779119,0.000504,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:17.904424,0.0004980000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:18.029844,0.000489,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:18.155316,0.000537,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:18.280805,0.000843,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:18.406255,0.00028900000000000003,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:18.531884,0.000368,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:18.783135,0.000544,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:18.908698,0.00061,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:19.034393,0.000292,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:19.159830,0.000691,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:19.285105,0.000562,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:19.410495,0.000241,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:19.536180,0.000388,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:19.787114,0.000522,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:19.893000,0.00039,2,4806,22816,1,2578,9437,4,1,1,2,400,74,0,0,0,0.0
2011/08/18 15:51:19.893983,0.000256,2,4806,27241,1,2578,9437,4,1,1,2,400,74,0,0,0,0.0
2011/08/18 15:51:19.895027,0.018196,1,4806,22355,0,5730,12186,43,1,1,7,478,272,0,0,0,0.0
2011/08/18 15:51:19.912429,0.000516,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:20.037951,0.000665,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:20.163444,0.00033999999999999997,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:20.288881,0.000601,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:20.414587,0.00043499999999999995,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:20.540080,0.000399,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:20.791231,0.001047,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:20.916872,0.00047699999999999994,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:21.042261,0.00035499999999999996,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:21.168233,0.000672,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:21.293596,0.000687,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:21.419275,0.000296,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:21.544613,0.00039,0,4802,2,1,2993,299,8,1,1,2,156,78,0,0,0,0.0
2011/08/18 15:51:21.796282,0.00055,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:21.921605,0.0042829999999999995,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:22.047300,0.0008710000000000001,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:22.172913,0.00035499999999999996,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:22.298534,0.00078,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:22.423816,0.0006,0,4802,2,0,2993,299,159,1,0,1,78,78,0,0,0,0.0
2011/08/18 15:51:22.540593,0.000312,2,4806,37039,1,2578,9437,4,1,1,2,244,81,0,0,0,0.0
